1,64,256,0.004537
2,64,256,0.003473
3,64,256,0.003561
4,64,256,0.011550
5,64,256,0.011492
6,64,256,0.011456
7,64,256,0.011537
8,64,256,0.003586
9,64,256,0.011533
10,64,256,0.005144
1,64,512,0.042899
2,64,512,0.050652
3,64,512,0.051252
4,64,512,0.043468
5,64,512,0.041848
6,64,512,0.042779
7,64,512,0.049982
8,64,512,0.050277
9,64,512,0.051056
10,64,512,0.049963
1,64,1024,0.055360
2,64,1024,0.050924
3,64,1024,0.050511
4,64,1024,0.043580
5,64,1024,0.051899
6,64,1024,0.042057
7,64,1024,0.042706
8,64,1024,0.051818
9,64,1024,0.042544
10,64,1024,0.049997
1,64,2048,0.043934
2,64,2048,0.049493
3,64,2048,0.042576
4,64,2048,0.051550
5,64,2048,0.043003
6,64,2048,0.051676
7,64,2048,0.043527
8,64,2048,0.043838
9,64,2048,0.050047
10,64,2048,0.043488
1,64,4096,0.044900
2,64,4096,0.050395
3,64,4096,0.052042
4,64,4096,0.049779
5,64,4096,0.050411
6,64,4096,0.044510
7,64,4096,0.043174
8,64,4096,0.053179
9,64,4096,0.051942
10,64,4096,0.042034
1,64,8192,0.051154
2,64,8192,0.051346
3,64,8192,0.050471
4,64,8192,0.052138
5,64,8192,0.045857
6,64,8192,0.043736
7,64,8192,0.043754
8,64,8192,0.052337
9,64,8192,0.044588
10,64,8192,0.052557
1,64,16384,0.048318
2,64,16384,0.047913
3,64,16384,0.055379
4,64,16384,0.053170
5,64,16384,0.054679
6,64,16384,0.045180
7,64,16384,0.052483
8,64,16384,0.046090
9,64,16384,0.045980
10,64,16384,0.045158
1,64,32768,0.046105
2,64,32768,0.053575
3,64,32768,0.049237
4,64,32768,0.050156
5,64,32768,0.047724
6,64,32768,0.053903
7,64,32768,0.056964
8,64,32768,0.049660
9,64,32768,0.053720
10,64,32768,0.046392
1,64,65536,0.065124
2,64,65536,0.067067
3,64,65536,0.066798
4,64,65536,0.073681
5,64,65536,0.065356
6,64,65536,0.065552
7,64,65536,0.111323
8,64,65536,0.103089
9,64,65536,0.070598
10,64,65536,0.068629
1,64,131072,0.074485
2,64,131072,0.075107
3,64,131072,0.116994
4,64,131072,0.112370
5,64,131072,0.074923
6,64,131072,0.109417
7,64,131072,0.074518
8,64,131072,0.083812
9,64,131072,0.073821
10,64,131072,0.074719
1,64,262144,0.133374
2,64,262144,0.101990
3,64,262144,0.130386
4,64,262144,0.090794
5,64,262144,0.127822
6,64,262144,0.089094
7,64,262144,0.090117
8,64,262144,0.091445
9,64,262144,0.091863
10,64,262144,0.094935
1,64,524288,0.204635
2,64,524288,0.123678
3,64,524288,0.159345
4,64,524288,0.160702
5,64,524288,0.196356
6,64,524288,0.155852
7,64,524288,0.122306
8,64,524288,0.160692
9,64,524288,0.124745
10,64,524288,0.154905
1,64,1048576,0.189101
2,64,1048576,0.232281
3,64,1048576,0.194077
4,64,1048576,0.192522
5,64,1048576,0.213069
6,64,1048576,0.273105
7,64,1048576,0.188408
8,64,1048576,0.192849
9,64,1048576,0.185968
10,64,1048576,0.226976
1,64,2097152,0.404155
2,64,2097152,0.423809
3,64,2097152,0.342574
4,64,2097152,0.324819
5,64,2097152,0.397837
6,64,2097152,0.362347
7,64,2097152,0.380115
8,64,2097152,0.315175
9,64,2097152,0.417718
10,64,2097152,0.336395
1,64,4194304,0.607239
2,64,4194304,0.630130
3,64,4194304,0.604904
4,64,4194304,0.621277
5,64,4194304,0.596599
6,64,4194304,0.607718
7,64,4194304,0.747326
8,64,4194304,0.615740
9,64,4194304,0.723185
10,64,4194304,0.699708
1,64,8388608,1.190440
2,64,8388608,1.167490
3,64,8388608,1.199010
4,64,8388608,1.211184
5,64,8388608,1.201188
6,64,8388608,1.161181
7,64,8388608,1.276728
8,64,8388608,1.240720
9,64,8388608,1.269788
10,64,8388608,1.191553
1,64,16777216,2.408553
2,64,16777216,2.337738
3,64,16777216,2.337186
4,64,16777216,2.408475
5,64,16777216,2.459896
6,64,16777216,2.439920
7,64,16777216,2.303237
8,64,16777216,2.310249
9,64,16777216,2.397840
10,64,16777216,2.383020
