1,32,256,0.006216
2,32,256,0.012736
3,32,256,0.007165
4,32,256,0.007644
5,32,256,0.013505
6,32,256,0.001352
7,32,256,0.008165
8,32,256,0.009742
9,32,256,0.001664
10,32,256,0.008659
1,32,512,0.001403
2,32,512,0.004809
3,32,512,0.002473
4,32,512,0.018566
5,32,512,0.009112
6,32,512,0.009832
7,32,512,0.012586
8,32,512,0.005205
9,32,512,0.009479
10,32,512,0.004406
1,32,1024,0.004381
2,32,1024,0.010425
3,32,1024,0.006594
4,32,1024,0.007994
5,32,1024,0.005954
6,32,1024,0.008717
7,32,1024,0.029899
8,32,1024,0.012375
9,32,1024,0.015729
10,32,1024,0.008276
1,32,2048,0.008313
2,32,2048,0.013015
3,32,2048,0.003191
4,32,2048,0.004548
5,32,2048,0.013189
6,32,2048,0.015598
7,32,2048,0.019323
8,32,2048,0.025058
9,32,2048,0.009590
10,32,2048,0.007779
1,32,4096,0.013233
2,32,4096,0.026269
3,32,4096,0.010514
4,32,4096,0.016661
5,32,4096,0.021818
6,32,4096,0.006982
7,32,4096,0.012503
8,32,4096,0.005958
9,32,4096,0.019796
10,32,4096,0.008616
1,32,8192,0.014082
2,32,8192,0.001068
3,32,8192,0.019912
4,32,8192,0.020106
5,32,8192,0.023256
6,32,8192,0.014944
7,32,8192,0.015436
8,32,8192,0.019180
9,32,8192,0.008784
10,32,8192,0.049177
1,32,16384,0.019273
2,32,16384,0.015378
3,32,16384,0.009127
4,32,16384,0.006667
5,32,16384,0.022367
6,32,16384,0.004481
7,32,16384,0.009656
8,32,16384,0.010460
9,32,16384,0.003111
10,32,16384,0.001833
1,32,32768,0.008758
2,32,32768,0.027314
3,32,32768,0.022559
4,32,32768,0.015882
5,32,32768,0.023647
6,32,32768,0.015051
7,32,32768,0.013087
8,32,32768,0.011014
9,32,32768,0.002221
10,32,32768,0.013050
1,32,65536,0.006486
2,32,65536,0.006414
3,32,65536,0.011909
4,32,65536,0.023232
5,32,65536,0.012973
6,32,65536,0.021148
7,32,65536,0.012384
8,32,65536,0.013852
9,32,65536,0.012207
10,32,65536,0.022122
1,32,131072,0.014203
2,32,131072,0.008533
3,32,131072,0.027231
4,32,131072,0.032880
5,32,131072,0.027024
6,32,131072,0.008689
7,32,131072,0.016249
8,32,131072,0.010737
9,32,131072,0.023946
10,32,131072,0.013335
1,32,262144,0.040893
2,32,262144,0.022563
3,32,262144,0.019314
4,32,262144,0.024872
5,32,262144,0.024376
6,32,262144,0.032492
7,32,262144,0.024285
8,32,262144,0.034540
9,32,262144,0.024510
10,32,262144,0.040704
1,32,524288,0.038919
2,32,524288,0.047635
3,32,524288,0.040684
4,32,524288,0.040174
5,32,524288,0.049522
6,32,524288,0.038950
7,32,524288,0.037185
8,32,524288,0.038093
9,32,524288,0.048568
10,32,524288,0.037710
1,32,1048576,0.095018
2,32,1048576,0.068396
3,32,1048576,0.088074
4,32,1048576,0.099628
5,32,1048576,0.113505
6,32,1048576,0.062822
7,32,1048576,0.073075
8,32,1048576,0.080768
9,32,1048576,0.062159
10,32,1048576,0.077907
1,32,2097152,0.140733
2,32,2097152,0.176020
3,32,2097152,0.163298
4,32,2097152,0.168716
5,32,2097152,0.139689
6,32,2097152,0.140884
7,32,2097152,0.164674
8,32,2097152,0.133433
9,32,2097152,0.131779
10,32,2097152,0.163362
1,32,4194304,0.324277
2,32,4194304,0.303311
3,32,4194304,0.348540
4,32,4194304,0.343403
5,32,4194304,0.364528
6,32,4194304,0.338603
7,32,4194304,0.342141
8,32,4194304,0.309418
9,32,4194304,0.311144
10,32,4194304,0.336542
1,32,8388608,0.575182
2,32,8388608,0.630349
3,32,8388608,0.640904
4,32,8388608,0.597366
5,32,8388608,0.626210
6,32,8388608,0.636389
7,32,8388608,0.599007
8,32,8388608,0.591786
9,32,8388608,0.605431
10,32,8388608,0.603302
1,32,16777216,1.111868
2,32,16777216,1.161460
3,32,16777216,1.181830
4,32,16777216,1.149541
5,32,16777216,1.146109
6,32,16777216,1.187199
7,32,16777216,1.109682
8,32,16777216,1.227977
9,32,16777216,1.121692
10,32,16777216,1.154953
1,32,33554432,2.227993
2,32,33554432,2.178837
3,32,33554432,2.237482
4,32,33554432,2.193167
5,32,33554432,2.265782
6,32,33554432,2.209487
7,32,33554432,2.159547
8,32,33554432,2.311447
9,32,33554432,2.218467
10,32,33554432,2.218613
