1,4,2500000,0.015060
2,4,2500000,0.014975
3,4,2500000,0.015024
4,4,2500000,0.014950
5,4,2500000,0.015094
6,4,2500000,0.015163
7,4,2500000,0.020309
8,4,2500000,0.015130
9,4,2500000,0.015079
10,4,2500000,0.050772
1,8,2500000,0.062457
2,8,2500000,0.047193
3,8,2500000,0.049085
4,8,2500000,0.052044
5,8,2500000,0.053613
6,8,2500000,0.086057
7,8,2500000,0.038859
8,8,2500000,0.126555
9,8,2500000,0.047109
10,8,2500000,0.051315
1,16,2500000,0.124556
2,16,2500000,0.118441
3,16,2500000,0.110263
4,16,2500000,0.102407
5,16,2500000,0.095809
6,16,2500000,0.107143
7,16,2500000,0.101575
8,16,2500000,0.103546
9,16,2500000,0.102930
10,16,2500000,0.104967
1,32,2500000,0.222907
2,32,2500000,0.221989
3,32,2500000,0.202065
4,32,2500000,0.222797
5,32,2500000,0.249343
6,32,2500000,0.240531
7,32,2500000,0.240018
8,32,2500000,0.229313
9,32,2500000,0.223143
10,32,2500000,0.212255
1,64,2500000,0.481629
2,64,2500000,0.378719
3,64,2500000,0.440510
4,64,2500000,0.445172
5,64,2500000,0.435680
6,64,2500000,0.396851
7,64,2500000,0.452363
8,64,2500000,0.406423
9,64,2500000,0.458162
10,64,2500000,0.384850
1,128,2500000,0.790801
2,128,2500000,0.781758
3,128,2500000,0.783051
4,128,2500000,0.775212
5,128,2500000,0.827038
6,128,2500000,0.792599
7,128,2500000,0.846041
8,128,2500000,0.864356
9,128,2500000,0.776400
10,128,2500000,0.823154
1,256,2500000,1.542002
2,256,2500000,1.550856
3,256,2500000,1.583164
4,256,2500000,1.636293
5,256,2500000,1.605249
6,256,2500000,1.682344
7,256,2500000,1.612716
8,256,2500000,1.517524
9,256,2500000,1.610371
10,256,2500000,1.625291
