1,4,250000,0.001729
2,4,250000,0.001569
3,4,250000,0.001608
4,4,250000,0.001610
5,4,250000,0.001640
6,4,250000,0.001621
7,4,250000,0.001593
8,4,250000,0.001598
9,4,250000,0.001633
10,4,250000,0.001609
1,8,250000,0.019304
2,8,250000,0.003513
3,8,250000,0.018526
4,8,250000,0.011812
5,8,250000,0.005091
6,8,250000,0.018731
7,8,250000,0.010755
8,8,250000,0.021250
9,8,250000,0.011391
10,8,250000,0.016291
1,16,250000,0.014674
2,16,250000,0.015488
3,16,250000,0.027545
4,16,250000,0.019335
5,16,250000,0.015853
6,16,250000,0.016990
7,16,250000,0.015398
8,16,250000,0.011420
9,16,250000,0.015404
10,16,250000,0.017628
1,32,250000,0.030513
2,32,250000,0.032600
3,32,250000,0.030549
4,32,250000,0.030565
5,32,250000,0.029505
6,32,250000,0.027475
7,32,250000,0.031456
8,32,250000,0.022040
9,32,250000,0.023333
10,32,250000,0.024051
1,64,250000,0.037916
2,64,250000,0.038159
3,64,250000,0.046265
4,64,250000,0.047256
5,64,250000,0.032678
6,64,250000,0.036122
7,64,250000,0.042041
8,64,250000,0.043094
9,64,250000,0.042232
10,64,250000,0.034177
1,128,250000,0.081576
2,128,250000,0.069474
3,128,250000,0.078394
4,128,250000,0.076203
5,128,250000,0.067941
6,128,250000,0.075948
7,128,250000,0.077473
8,128,250000,0.076109
9,128,250000,0.067685
10,128,250000,0.068702
1,256,250000,0.134606
2,256,250000,0.136432
3,256,250000,0.166757
4,256,250000,0.131201
5,256,250000,0.129363
6,256,250000,0.140379
7,256,250000,0.140852
8,256,250000,0.141290
9,256,250000,0.136417
10,256,250000,0.168308
