1,4,250000,0.042422
2,4,250000,0.042993
3,4,250000,0.040503
4,4,250000,0.041942
5,4,250000,0.040103
6,4,250000,0.042137
7,4,250000,0.039973
8,4,250000,0.041446
9,4,250000,0.049346
10,4,250000,0.040049
1,8,250000,0.006666
2,8,250000,0.020364
3,8,250000,0.007933
4,8,250000,0.011249
5,8,250000,0.015909
6,8,250000,0.016281
7,8,250000,0.019387
8,8,250000,0.007621
9,8,250000,0.021493
10,8,250000,0.021041
1,16,250000,0.022154
2,16,250000,0.013929
3,16,250000,0.009174
4,16,250000,0.021470
5,16,250000,0.016818
6,16,250000,0.011345
7,16,250000,0.021232
8,16,250000,0.014864
9,16,250000,0.025567
10,16,250000,0.018628
1,32,250000,0.026832
2,32,250000,0.060151
3,32,250000,0.018714
4,32,250000,0.032144
5,32,250000,0.026619
6,32,250000,0.040985
7,32,250000,0.014395
8,32,250000,0.013823
9,32,250000,0.019727
10,32,250000,0.026259
1,64,250000,0.033009
2,64,250000,0.037941
3,64,250000,0.032247
4,64,250000,0.034081
5,64,250000,0.031113
6,64,250000,0.032986
7,64,250000,0.030830
8,64,250000,0.032388
9,64,250000,0.032491
10,64,250000,0.032644
1,128,250000,0.074338
2,128,250000,0.061821
3,128,250000,0.060131
4,128,250000,0.060337
5,128,250000,0.070160
6,128,250000,0.060223
7,128,250000,0.086323
8,128,250000,0.060588
9,128,250000,0.078219
10,128,250000,0.059583
1,256,250000,0.139825
2,256,250000,0.125112
3,256,250000,0.123679
4,256,250000,0.125144
5,256,250000,0.123971
6,256,250000,0.125175
7,256,250000,0.151020
8,256,250000,0.126083
9,256,250000,0.129880
10,256,250000,0.124709
