1,4,2500000,0.020087
2,4,2500000,0.017911
3,4,2500000,0.018150
4,4,2500000,0.018081
5,4,2500000,0.018185
6,4,2500000,0.018056
7,4,2500000,0.018193
8,4,2500000,0.018212
9,4,2500000,0.025309
10,4,2500000,0.018095
1,8,2500000,0.044143
2,8,2500000,0.054563
3,8,2500000,0.048182
4,8,2500000,0.048203
5,8,2500000,0.051818
6,8,2500000,0.044670
7,8,2500000,0.048698
8,8,2500000,0.045147
9,8,2500000,0.041329
10,8,2500000,0.043364
1,16,2500000,0.078790
2,16,2500000,0.077804
3,16,2500000,0.092966
4,16,2500000,0.077941
5,16,2500000,0.080554
6,16,2500000,0.075162
7,16,2500000,0.083598
8,16,2500000,0.081423
9,16,2500000,0.077673
10,16,2500000,0.082788
1,32,2500000,0.154412
2,32,2500000,0.160715
3,32,2500000,0.160298
4,32,2500000,0.159276
5,32,2500000,0.163521
6,32,2500000,0.156330
7,32,2500000,0.164226
8,32,2500000,0.157854
9,32,2500000,0.159863
10,32,2500000,0.156188
1,64,2500000,0.281832
2,64,2500000,0.280355
3,64,2500000,0.280277
4,64,2500000,0.280774
5,64,2500000,0.281526
6,64,2500000,0.281012
7,64,2500000,0.283188
8,64,2500000,0.281506
9,64,2500000,0.280768
10,64,2500000,0.275390
1,128,2500000,0.599648
2,128,2500000,0.634497
3,128,2500000,0.601110
4,128,2500000,0.608642
5,128,2500000,0.616777
6,128,2500000,0.613505
7,128,2500000,0.610851
8,128,2500000,0.627734
9,128,2500000,0.606695
10,128,2500000,0.609151
1,256,2500000,1.239128
2,256,2500000,1.226243
3,256,2500000,1.306000
4,256,2500000,1.257521
5,256,2500000,1.215777
6,256,2500000,1.232149
7,256,2500000,1.224471
8,256,2500000,1.233292
9,256,2500000,1.265248
10,256,2500000,1.238927
