1,256,256,0.002606
2,256,256,0.001842
3,256,256,0.002316
4,256,256,0.002502
5,256,256,0.001746
6,256,256,0.002559
7,256,256,0.001466
8,256,256,0.002559
9,256,256,0.001889
10,256,256,0.001506
1,256,512,0.002997
2,256,512,0.002905
3,256,512,0.002898
4,256,512,0.003435
5,256,512,0.003009
6,256,512,0.004061
7,256,512,0.003565
8,256,512,0.003519
9,256,512,0.002890
10,256,512,0.003811
1,256,1024,0.003732
2,256,1024,0.003148
3,256,1024,0.003860
4,256,1024,0.004184
5,256,1024,0.004280
6,256,1024,0.003308
7,256,1024,0.004008
8,256,1024,0.002951
9,256,1024,0.003022
10,256,1024,0.003252
1,256,2048,0.003719
2,256,2048,0.004579
3,256,2048,0.004527
4,256,2048,0.004707
5,256,2048,0.004569
6,256,2048,0.003753
7,256,2048,0.003934
8,256,2048,0.003629
9,256,2048,0.003794
10,256,2048,0.004987
1,256,4096,0.004684
2,256,4096,0.004673
3,256,4096,0.004733
4,256,4096,0.005079
5,256,4096,0.005861
6,256,4096,0.004671
7,256,4096,0.005510
8,256,4096,0.005139
9,256,4096,0.005738
10,256,4096,0.005721
1,256,8192,0.007379
2,256,8192,0.007495
3,256,8192,0.008587
4,256,8192,0.006701
5,256,8192,0.006655
6,256,8192,0.009485
7,256,8192,0.008587
8,256,8192,0.007774
9,256,8192,0.008080
10,256,8192,0.006827
1,256,16384,0.011313
2,256,16384,0.011592
3,256,16384,0.042148
4,256,16384,0.010687
5,256,16384,0.011188
6,256,16384,0.010664
7,256,16384,0.013302
8,256,16384,0.011695
9,256,16384,0.011596
10,256,16384,0.011602
1,256,32768,0.018996
2,256,32768,0.020019
3,256,32768,0.020573
4,256,32768,0.019512
5,256,32768,0.019886
6,256,32768,0.019831
7,256,32768,0.021155
8,256,32768,0.018974
9,256,32768,0.019439
10,256,32768,0.019017
1,256,65536,0.038313
2,256,65536,0.036609
3,256,65536,0.036542
4,256,65536,0.037547
5,256,65536,0.037609
6,256,65536,0.036017
7,256,65536,0.037340
8,256,65536,0.037013
9,256,65536,0.047344
10,256,65536,0.039709
1,256,131072,0.074582
2,256,131072,0.072747
3,256,131072,0.072906
4,256,131072,0.071251
5,256,131072,0.073552
6,256,131072,0.070951
7,256,131072,0.071997
8,256,131072,0.071638
9,256,131072,0.071353
10,256,131072,0.077346
1,256,262144,0.134717
2,256,262144,0.173363
3,256,262144,0.177916
4,256,262144,0.172593
5,256,262144,0.135167
6,256,262144,0.138230
7,256,262144,0.134626
8,256,262144,0.135744
9,256,262144,0.134107
10,256,262144,0.133532
1,256,524288,0.266547
2,256,524288,0.262246
3,256,524288,0.260646
4,256,524288,0.262354
5,256,524288,0.288876
6,256,524288,0.272538
7,256,524288,0.341346
8,256,524288,0.265221
9,256,524288,0.341337
10,256,524288,0.268698
1,256,1048576,0.601229
2,256,1048576,0.609784
3,256,1048576,0.517042
4,256,1048576,0.518751
5,256,1048576,0.513943
6,256,1048576,0.544771
7,256,1048576,0.564790
8,256,1048576,0.578420
9,256,1048576,0.568189
10,256,1048576,0.563212
1,256,2097152,1.064952
2,256,2097152,1.025927
3,256,2097152,1.009698
4,256,2097152,1.004056
5,256,2097152,1.031649
6,256,2097152,1.009154
7,256,2097152,1.024273
8,256,2097152,1.019755
9,256,2097152,1.012054
10,256,2097152,1.021170
1,256,4194304,2.055373
2,256,4194304,2.001717
3,256,4194304,2.021359
4,256,4194304,2.030230
5,256,4194304,1.979443
6,256,4194304,2.009309
7,256,4194304,2.057276
8,256,4194304,2.016830
9,256,4194304,2.038798
10,256,4194304,2.018601
