1,4,7500000,0.040164
2,4,7500000,0.039643
3,4,7500000,0.040878
4,4,7500000,0.039563
5,4,7500000,0.039764
6,4,7500000,0.039353
7,4,7500000,0.040773
8,4,7500000,0.039811
9,4,7500000,0.040146
10,4,7500000,0.040182
1,8,7500000,0.087023
2,8,7500000,0.090074
3,8,7500000,0.089519
4,8,7500000,0.089609
5,8,7500000,0.087557
6,8,7500000,0.089980
7,8,7500000,0.088657
8,8,7500000,0.089387
9,8,7500000,0.089038
10,8,7500000,0.088084
1,16,7500000,0.187803
2,16,7500000,0.181813
3,16,7500000,0.187075
4,16,7500000,0.189854
5,16,7500000,0.190516
6,16,7500000,0.178948
7,16,7500000,0.183341
8,16,7500000,0.183475
9,16,7500000,0.189573
10,16,7500000,0.177532
1,32,7500000,0.368599
2,32,7500000,0.364999
3,32,7500000,0.350438
4,32,7500000,0.356880
5,32,7500000,0.355412
6,32,7500000,0.355393
7,32,7500000,0.367689
8,32,7500000,0.351958
9,32,7500000,0.351296
10,32,7500000,0.373325
1,64,7500000,0.732185
2,64,7500000,0.734718
3,64,7500000,0.727194
4,64,7500000,0.732217
5,64,7500000,0.737023
6,64,7500000,0.724891
7,64,7500000,0.728117
8,64,7500000,0.729127
9,64,7500000,0.732514
10,64,7500000,0.726575
1,128,7500000,1.558468
2,128,7500000,1.544897
3,128,7500000,1.540745
4,128,7500000,1.560127
5,128,7500000,1.565831
6,128,7500000,1.560996
7,128,7500000,1.546110
8,128,7500000,1.552788
9,128,7500000,1.547316
10,128,7500000,1.552992
1,256,7500000,3.272399
2,256,7500000,3.322933
3,256,7500000,3.312560
4,256,7500000,3.281454
5,256,7500000,3.338689
6,256,7500000,3.313883
7,256,7500000,3.336768
8,256,7500000,3.316382
9,256,7500000,3.294828
10,256,7500000,3.330853
