1,4,250000,0.009844
2,4,250000,0.009953
3,4,250000,0.009880
4,4,250000,0.006634
5,4,250000,0.009961
6,4,250000,0.009812
7,4,250000,0.006373
8,4,250000,0.009956
9,4,250000,0.006818
10,4,250000,0.009858
1,8,250000,0.033341
2,8,250000,0.021888
3,8,250000,0.015865
4,8,250000,0.013437
5,8,250000,0.013748
6,8,250000,0.030957
7,8,250000,0.012812
8,8,250000,0.037034
9,8,250000,0.029031
10,8,250000,0.023625
1,16,250000,0.022731
2,16,250000,0.016809
3,16,250000,0.023155
4,16,250000,0.025472
5,16,250000,0.026724
6,16,250000,0.018092
7,16,250000,0.025636
8,16,250000,0.025034
9,16,250000,0.023330
10,16,250000,0.015947
1,32,250000,0.034961
2,32,250000,0.031487
3,32,250000,0.030258
4,32,250000,0.032690
5,32,250000,0.029807
6,32,250000,0.023693
7,32,250000,0.024032
8,32,250000,0.037254
9,32,250000,0.032009
10,32,250000,0.029941
1,64,250000,0.065853
2,64,250000,0.067302
3,64,250000,0.062716
4,64,250000,0.074583
5,64,250000,0.067719
6,64,250000,0.059060
7,64,250000,0.077760
8,64,250000,0.068178
9,64,250000,0.058808
10,64,250000,0.068366
1,128,250000,0.118415
2,128,250000,0.116304
3,128,250000,0.122268
4,128,250000,0.113398
5,128,250000,0.115503
6,128,250000,0.137463
7,128,250000,0.118165
8,128,250000,0.124707
9,128,250000,0.117403
10,128,250000,0.136390
1,256,250000,0.231819
2,256,250000,0.233748
3,256,250000,0.231544
4,256,250000,0.235080
5,256,250000,0.231113
6,256,250000,0.245693
7,256,250000,0.289772
8,256,250000,0.240101
9,256,250000,0.231778
10,256,250000,0.231675
