1,64,256,0.009388
2,64,256,0.009432
3,64,256,0.001459
4,64,256,0.009381
5,64,256,0.001550
6,64,256,0.001415
7,64,256,0.009407
8,64,256,0.001420
9,64,256,0.001383
10,64,256,0.009510
1,64,512,0.009463
2,64,512,0.009573
3,64,512,0.009405
4,64,512,0.001805
5,64,512,0.009459
6,64,512,0.009464
7,64,512,0.009476
8,64,512,0.009386
9,64,512,0.009450
10,64,512,0.001735
1,64,1024,0.001671
2,64,1024,0.001701
3,64,1024,0.009559
4,64,1024,0.001928
5,64,1024,0.009488
6,64,1024,0.009439
7,64,1024,0.002462
8,64,1024,0.001772
9,64,1024,0.009514
10,64,1024,0.009685
1,64,2048,0.016809
2,64,2048,0.016590
3,64,2048,0.009879
4,64,2048,0.009858
5,64,2048,0.016515
6,64,2048,0.016442
7,64,2048,0.016724
8,64,2048,0.016540
9,64,2048,0.016510
10,64,2048,0.016488
1,64,4096,0.018942
2,64,4096,0.012357
3,64,4096,0.017948
4,64,4096,0.019160
5,64,4096,0.018116
6,64,4096,0.019210
7,64,4096,0.019293
8,64,4096,0.012596
9,64,4096,0.019111
10,64,4096,0.012140
1,64,8192,0.019980
2,64,8192,0.013006
3,64,8192,0.019895
4,64,8192,0.013164
5,64,8192,0.013087
6,64,8192,0.019876
7,64,8192,0.013224
8,64,8192,0.020863
9,64,8192,0.018530
10,64,8192,0.013001
1,64,16384,0.017608
2,64,16384,0.014621
3,64,16384,0.021396
4,64,16384,0.014587
5,64,16384,0.016733
6,64,16384,0.015934
7,64,16384,0.015939
8,64,16384,0.022699
9,64,16384,0.014258
10,64,16384,0.014625
1,64,32768,0.016404
2,64,32768,0.019248
3,64,32768,0.017078
4,64,32768,0.026361
5,64,32768,0.024582
6,64,32768,0.017470
7,64,32768,0.020956
8,64,32768,0.025643
9,64,32768,0.018984
10,64,32768,0.016717
1,64,65536,0.029599
2,64,65536,0.029884
3,64,65536,0.032081
4,64,65536,0.037298
5,64,65536,0.025304
6,64,65536,0.031360
7,64,65536,0.041404
8,64,65536,0.023428
9,64,65536,0.029754
10,64,65536,0.028382
1,64,131072,0.039751
2,64,131072,0.037211
3,64,131072,0.041207
4,64,131072,0.045166
5,64,131072,0.033314
6,64,131072,0.037802
7,64,131072,0.040259
8,64,131072,0.041994
9,64,131072,0.046746
10,64,131072,0.043424
1,64,262144,0.075016
2,64,262144,0.072600
3,64,262144,0.065733
4,64,262144,0.069950
5,64,262144,0.066625
6,64,262144,0.073761
7,64,262144,0.070740
8,64,262144,0.073472
9,64,262144,0.065937
10,64,262144,0.084310
1,64,524288,0.107371
2,64,524288,0.124979
3,64,524288,0.119713
4,64,524288,0.119055
5,64,524288,0.119598
6,64,524288,0.121743
7,64,524288,0.122290
8,64,524288,0.107319
9,64,524288,0.123131
10,64,524288,0.122624
1,64,1048576,0.236981
2,64,1048576,0.234443
3,64,1048576,0.206251
4,64,1048576,0.228889
5,64,1048576,0.198593
6,64,1048576,0.194389
7,64,1048576,0.202816
8,64,1048576,0.237017
9,64,1048576,0.199021
10,64,1048576,0.199509
1,64,2097152,0.441293
2,64,2097152,0.440160
3,64,2097152,0.445940
4,64,2097152,0.441727
5,64,2097152,0.456664
6,64,2097152,0.460549
7,64,2097152,0.442025
8,64,2097152,0.447585
9,64,2097152,0.447745
10,64,2097152,0.445725
1,64,4194304,0.897386
2,64,4194304,0.870519
3,64,4194304,0.886366
4,64,4194304,0.882438
5,64,4194304,0.841410
6,64,4194304,0.868939
7,64,4194304,0.844625
8,64,4194304,0.893146
9,64,4194304,0.880551
10,64,4194304,0.883350
1,64,8388608,1.720424
2,64,8388608,1.688119
3,64,8388608,1.738798
4,64,8388608,1.701289
5,64,8388608,1.688450
6,64,8388608,1.722009
7,64,8388608,1.703293
8,64,8388608,1.739423
9,64,8388608,1.716142
10,64,8388608,1.713440
1,64,16777216,2.924781
2,64,16777216,3.441746
3,64,16777216,3.422725
4,64,16777216,2.912788
5,64,16777216,2.924018
6,64,16777216,2.916330
7,64,16777216,2.919376
8,64,16777216,3.448256
9,64,16777216,3.432022
10,64,16777216,2.914784
