1,64,256,0.000424
2,64,256,0.000627
3,64,256,0.000152
4,64,256,0.008287
5,64,256,0.000520
6,64,256,0.000583
7,64,256,0.000183
8,64,256,0.000570
9,64,256,0.000538
10,64,256,0.008702
1,64,512,0.010111
2,64,512,0.010243
3,64,512,0.010659
4,64,512,0.009874
5,64,512,0.010053
6,64,512,0.009994
7,64,512,0.010339
8,64,512,0.009844
9,64,512,0.009784
10,64,512,0.019396
1,64,1024,0.009913
2,64,1024,0.002077
3,64,1024,0.010005
4,64,1024,0.010135
5,64,1024,0.009823
6,64,1024,0.009855
7,64,1024,0.014517
8,64,1024,0.009797
9,64,1024,0.009976
10,64,1024,0.009876
1,64,2048,0.009863
2,64,2048,0.010167
3,64,2048,0.010185
4,64,2048,0.010193
5,64,2048,0.010005
6,64,2048,0.009934
7,64,2048,0.010048
8,64,2048,0.010610
9,64,2048,0.009932
10,64,2048,0.010048
1,64,4096,0.002343
2,64,4096,0.010117
3,64,4096,0.014731
4,64,4096,0.010189
5,64,4096,0.010277
6,64,4096,0.009955
7,64,4096,0.010067
8,64,4096,0.010046
9,64,4096,0.009873
10,64,4096,0.002141
1,64,8192,0.010282
2,64,8192,0.010294
3,64,8192,0.010138
4,64,8192,0.010275
5,64,8192,0.010393
6,64,8192,0.014716
7,64,8192,0.010221
8,64,8192,0.010320
9,64,8192,0.010302
10,64,8192,0.010424
1,64,16384,0.010704
2,64,16384,0.010804
3,64,16384,0.010625
4,64,16384,0.010943
5,64,16384,0.010751
6,64,16384,0.010775
7,64,16384,0.011752
8,64,16384,0.010950
9,64,16384,0.011084
10,64,16384,0.010896
1,64,32768,0.011646
2,64,32768,0.004860
3,64,32768,0.011574
4,64,32768,0.015740
5,64,32768,0.011562
6,64,32768,0.011917
7,64,32768,0.011691
8,64,32768,0.011757
9,64,32768,0.004861
10,64,32768,0.011446
1,64,65536,0.022526
2,64,65536,0.021824
3,64,65536,0.024348
4,64,65536,0.023588
5,64,65536,0.015480
6,64,65536,0.021163
7,64,65536,0.022675
8,64,65536,0.025077
9,64,65536,0.023809
10,64,65536,0.024245
1,64,131072,0.030941
2,64,131072,0.021999
3,64,131072,0.022367
4,64,131072,0.022290
5,64,131072,0.031437
6,64,131072,0.030121
7,64,131072,0.031191
8,64,131072,0.031226
9,64,131072,0.022244
10,64,131072,0.030739
1,64,262144,0.029054
2,64,262144,0.038648
3,64,262144,0.030164
4,64,262144,0.057315
5,64,262144,0.031775
6,64,262144,0.054536
7,64,262144,0.031195
8,64,262144,0.031353
9,64,262144,0.032379
10,64,262144,0.047826
1,64,524288,0.057011
2,64,524288,0.056653
3,64,524288,0.057281
4,64,524288,0.056234
5,64,524288,0.056169
6,64,524288,0.056132
7,64,524288,0.088024
8,64,524288,0.093150
9,64,524288,0.088360
10,64,524288,0.055866
1,64,1048576,0.130156
2,64,1048576,0.109724
3,64,1048576,0.109183
4,64,1048576,0.129456
5,64,1048576,0.110431
6,64,1048576,0.109776
7,64,1048576,0.108716
8,64,1048576,0.105679
9,64,1048576,0.131112
10,64,1048576,0.129499
1,64,2097152,0.227140
2,64,2097152,0.214262
3,64,2097152,0.208525
4,64,2097152,0.206185
5,64,2097152,0.207057
6,64,2097152,0.207694
7,64,2097152,0.225719
8,64,2097152,0.211376
9,64,2097152,0.218290
10,64,2097152,0.207469
1,64,4194304,0.428038
2,64,4194304,0.416277
3,64,4194304,0.417919
4,64,4194304,0.430702
5,64,4194304,0.415623
6,64,4194304,0.410429
7,64,4194304,0.429252
8,64,4194304,0.407024
9,64,4194304,0.412906
10,64,4194304,0.421095
1,64,8388608,0.832649
2,64,8388608,0.829184
3,64,8388608,0.839516
4,64,8388608,0.847283
5,64,8388608,0.834135
6,64,8388608,0.840582
7,64,8388608,0.834397
8,64,8388608,0.830018
9,64,8388608,0.839791
10,64,8388608,0.845062
1,64,16777216,1.666686
2,64,16777216,1.656351
3,64,16777216,1.659950
4,64,16777216,1.666062
5,64,16777216,1.642154
6,64,16777216,1.658278
7,64,16777216,1.663199
8,64,16777216,1.645462
9,64,16777216,1.651574
10,64,16777216,1.653545
